loan_id,disbursal_month,snapshot_month,mob,dpd_bucket,is_bad_flag
L1042,2025-01,2025-04,3,Current,0
L1042,2025-01,2025-05,4,Current,0
L1042,2025-01,2025-06,5,Current,0
L1042,2025-01,2025-07,6,Current,0
L1042,2025-01,2025-08,7,Current,0
L1042,2025-01,2025-09,8,Current,0
L1042,2025-01,2025-10,9,Current,0
L1042,2025-01,2025-11,10,Current,0
L1042,2025-01,2025-12,11,Current,0
L1042,2025-01,2026-01,12,Current,0
L1042,2025-01,2026-02,13,Current,0
L1042,2025-01,2026-03,14,Current,0
L1042,2025-01,2026-04,15,Current,0
L1042,2025-01,2026-05,16,Current,0
L1042,2025-01,2026-06,17,Current,0
L1043,2025-01,2025-02,1,Current,0
L1043,2025-01,2025-03,2,Current,0
L1043,2025-01,2025-04,3,Current,0
L1043,2025-01,2025-05,4,Current,0
L1043,2025-01,2025-06,5,Current,0
L1043,2025-01,2025-07,6,Current,0
L1043,2025-01,2025-08,7,Current,0
L1043,2025-01,2025-09,8,Current,0
L1043,2025-01,2025-10,9,Current,0
L1043,2025-01,2025-11,10,30 DPD,0
L1043,2025-01,2025-12,11,30 DPD,0
L1043,2025-01,2026-01,12,30 DPD,0
L1043,2025-01,2026-02,13,30 DPD,0
L1044,2025-01,2025-02,1,Current,0
L1044,2025-01,2025-03,2,Current,0
L1044,2025-01,2025-04,3,Current,0
L1044,2025-01,2025-05,4,Current,0
L1044,2025-01,2025-06,5,Current,0
L1044,2025-01,2025-07,6,Current,0
L1044,2025-01,2025-08,7,Current,0
L1044,2025-01,2025-09,8,Current,0
L1044,2025-01,2025-10,9,Current,0
L1044,2025-01,2025-11,10,Current,0
L1044,2025-01,2025-12,11,Current,0
L1044,2025-01,2026-01,12,Current,0
L1044,2025-01,2026-02,13,Current,0
L1045,2025-01,2025-02,1,Current,0
L1045,2025-01,2025-03,2,Current,0
L1045,2025-01,2025-04,3,Current,0
L1045,2025-01,2025-05,4,Current,0
L1045,2025-01,2025-06,5,Current,0
L1045,2025-01,2025-07,6,Current,0
L1045,2025-01,2025-08,7,Current,0
L1045,2025-01,2025-09,8,Current,0
L1045,2025-01,2025-10,9,Current,0
L1045,2025-01,2025-11,10,Current,0
L1045,2025-01,2025-12,11,Current,0
L1045,2025-01,2026-01,12,Current,0
L1045,2025-01,2026-02,13,Current,0
L1045,2025-01,2026-03,14,Current,0
L1045,2025-01,2026-04,15,Current,0
L1045,2025-01,2026-05,16,Current,0
L1045,2025-01,2026-06,17,30 DPD,0
L1046,2025-01,2025-02,1,Current,0
L1046,2025-01,2025-03,2,Current,0
L1046,2025-01,2025-04,3,Current,0
L1046,2025-01,2025-05,4,Current,0
L1046,2025-01,2025-06,5,Current,0
L1046,2025-01,2025-07,6,Current,0
L1046,2025-01,2025-08,7,Current,0
L1046,2025-01,2025-09,8,Current,0
L1046,2025-01,2025-10,9,Current,0
L1046,2025-01,2025-11,10,Current,0
L1046,2025-01,2025-12,11,Current,0
L1046,2025-01,2026-01,12,Current,0
L1046,2025-01,2026-02,13,Current,0
L1046,2025-01,2026-03,14,Current,0
L1046,2025-01,2026-04,15,Current,0
L1046,2025-01,2026-05,16,Current,0
L1046,2025-01,2026-06,17,Current,0
L1047,2025-01,2025-02,1,Current,0
L1047,2025-01,2025-03,2,Current,0
L1047,2025-01,2025-04,3,Current,0
L1047,2025-01,2025-05,4,Current,0
L1047,2025-01,2025-06,5,Current,0
L1047,2025-01,2025-07,6,Current,0
L1047,2025-01,2025-08,7,Current,0
L1047,2025-01,2025-09,8,Current,0
L1047,2025-01,2025-10,9,Current,0
L1047,2025-01,2025-11,10,Current,0
L1047,2025-01,2025-12,11,Current,0
L1047,2025-01,2026-01,12,Current,0
L1047,2025-01,2026-02,13,Current,0
L1048,2025-01,2025-02,1,Current,0
L1048,2025-01,2025-03,2,Current,0
L1048,2025-01,2025-04,3,Current,0
L1048,2025-01,2025-05,4,Current,0
L1048,2025-01,2025-06,5,Current,0
L1048,2025-01,2025-07,6,Current,0
L1048,2025-01,2025-08,7,Current,0
L1048,2025-01,2025-09,8,Current,0
L1048,2025-01,2025-10,9,Current,0
L1048,2025-01,2025-11,10,Current,0
L1048,2025-01,2025-12,11,Current,0
L1048,2025-01,2026-01,12,Current,0
L1048,2025-01,2026-02,13,30 DPD,0
L1048,2025-01,2026-03,14,60 DPD,1
L1048,2025-01,2026-04,15,60 DPD,1
L1048,2025-01,2026-05,16,60 DPD,1
L1048,2025-01,2026-06,17,90 DPD,1
L1049,2025-01,2025-02,1,Current,0
L1049,2025-01,2025-03,2,Current,0
L1049,2025-01,2025-04,3,Current,0
L1049,2025-01,2025-05,4,Current,0
L1049,2025-01,2025-06,5,Current,0
L1049,2025-01,2025-07,6,Current,0
L1049,2025-01,2025-08,7,Current,0
L1049,2025-01,2025-09,8,Current,0
L1049,2025-01,2025-10,9,Current,0
L1049,2025-01,2025-11,10,Current,0
L1049,2025-01,2025-12,11,30 DPD,0
L1049,2025-01,2026-01,12,60 DPD,1
L1049,2025-01,2026-02,13,60 DPD,1
L1049,2025-01,2026-03,14,60 DPD,1
L1049,2025-01,2026-04,15,90 DPD,1
L1049,2025-01,2026-05,16,90 DPD,1
L1049,2025-01,2026-06,17,NPA,1
L1050,2025-01,2025-02,1,Current,0
L1050,2025-01,2025-03,2,Current,0
L1050,2025-01,2025-04,3,Current,0
L1050,2025-01,2025-05,4,Current,0
L1050,2025-01,2025-06,5,Current,0
L1050,2025-01,2025-07,6,Current,0
L1050,2025-01,2025-08,7,Current,0
L1050,2025-01,2025-09,8,Current,0
L1050,2025-01,2025-10,9,Current,0
L1050,2025-01,2025-11,10,Current,0
L1050,2025-01,2025-12,11,Current,0
L1050,2025-01,2026-01,12,Current,0
L1050,2025-01,2026-02,13,Current,0
L1050,2025-01,2026-03,14,Current,0
L1050,2025-01,2026-04,15,Current,0
L1050,2025-01,2026-05,16,Current,0
L1050,2025-01,2026-06,17,Current,0
L1051,2025-01,2025-02,1,Current,0
L1051,2025-01,2025-03,2,Current,0
L1051,2025-01,2025-04,3,Current,0
L1051,2025-01,2025-05,4,Current,0
L1051,2025-01,2025-06,5,Current,0
L1051,2025-01,2025-07,6,Current,0
L1051,2025-01,2025-08,7,Current,0
L1051,2025-01,2025-09,8,Current,0
L1051,2025-01,2025-10,9,Current,0
L1051,2025-01,2025-11,10,Current,0
L1051,2025-01,2025-12,11,Current,0
L1051,2025-01,2026-01,12,Current,0
L1051,2025-01,2026-02,13,Current,0
L1051,2025-01,2026-03,14,Current,0
L1051,2025-01,2026-04,15,Current,0
L1051,2025-01,2026-05,16,Current,0
L1051,2025-01,2026-06,17,Current,0
L1052,2025-01,2025-02,1,Current,0
L1052,2025-01,2025-03,2,Current,0
L1052,2025-01,2025-04,3,Current,0
L1052,2025-01,2025-05,4,Current,0
L1052,2025-01,2025-06,5,Current,0
L1052,2025-01,2025-07,6,Current,0
L1052,2025-01,2025-08,7,Current,0
L1052,2025-01,2025-09,8,Current,0
L1052,2025-01,2025-10,9,Current,0
L1052,2025-01,2025-11,10,Current,0
L1052,2025-01,2025-12,11,Current,0
L1052,2025-01,2026-01,12,Current,0
L1052,2025-01,2026-02,13,Current,0
L1052,2025-01,2026-03,14,Current,0
L1052,2025-01,2026-04,15,Current,0
L1052,2025-01,2026-05,16,Current,0
L1052,2025-01,2026-06,17,Current,0
L1053,2025-01,2025-02,1,Current,0
L1053,2025-01,2025-03,2,Current,0
L1053,2025-01,2025-04,3,Current,0
L1053,2025-01,2025-05,4,Current,0
L1053,2025-01,2025-06,5,Current,0
L1053,2025-01,2025-07,6,Current,0
L1053,2025-01,2025-08,7,Current,0
L1053,2025-01,2025-09,8,Current,0
L1053,2025-01,2025-10,9,Current,0
L1053,2025-01,2025-11,10,Current,0
L1053,2025-01,2025-12,11,30 DPD,0
L1053,2025-01,2026-01,12,30 DPD,0
L1053,2025-01,2026-02,13,30 DPD,0
L1053,2025-01,2026-03,14,60 DPD,1
L1053,2025-01,2026-04,15,60 DPD,1
L1053,2025-01,2026-05,16,60 DPD,1
L1053,2025-01,2026-06,17,Current,0
L1054,2025-01,2025-02,1,Current,0
L1054,2025-01,2025-03,2,Current,0
L1054,2025-01,2025-04,3,Current,0
L1054,2025-01,2025-05,4,Current,0
L1054,2025-01,2025-06,5,Current,0
L1054,2025-01,2025-07,6,30 DPD,0
L1054,2025-01,2025-08,7,30 DPD,0
L1054,2025-01,2025-09,8,Current,0
L1054,2025-01,2025-10,9,Current,0
L1054,2025-01,2025-11,10,Current,0
L1054,2025-01,2025-12,11,Current,0
L1054,2025-01,2026-01,12,Current,0
L1054,2025-01,2026-02,13,Current,0
L1054,2025-01,2026-03,14,Current,0
L1054,2025-01,2026-04,15,Current,0
L1054,2025-01,2026-05,16,Current,0
L1054,2025-01,2026-06,17,Current,0
L1055,2025-01,2025-02,1,Current,0
L1055,2025-01,2025-03,2,Current,0
L1055,2025-01,2025-04,3,Current,0
L1055,2025-01,2025-05,4,Current,0
L1055,2025-01,2025-06,5,Current,0
L1055,2025-01,2025-07,6,Current,0
L1055,2025-01,2025-08,7,Current,0
L1055,2025-01,2025-09,8,Current,0
L1055,2025-01,2025-10,9,Current,0
L1055,2025-01,2025-11,10,Current,0
L1055,2025-01,2025-12,11,Current,0
L1055,2025-01,2026-01,12,Current,0
L1055,2025-01,2026-02,13,Current,0
L1055,2025-01,2026-03,14,Current,0
L1055,2025-01,2026-04,15,Current,0
L1055,2025-01,2026-05,16,Current,0
L1055,2025-01,2026-06,17,Current,0
L1056,2025-01,2025-02,1,Current,0
L1056,2025-01,2025-03,2,Current,0
L1056,2025-01,2025-04,3,Current,0
L1056,2025-01,2025-05,4,Current,0
L1056,2025-01,2025-06,5,Current,0
L1056,2025-01,2025-07,6,Current,0
L1056,2025-01,2025-08,7,Current,0
L1056,2025-01,2025-09,8,Current,0
L1056,2025-01,2025-10,9,Current,0
L1056,2025-01,2025-11,10,Current,0
L1056,2025-01,2025-12,11,Current,0
L1056,2025-01,2026-01,12,Current,0
L1056,2025-01,2026-02,13,Current,0
L1057,2025-01,2025-02,1,Current,0
L1057,2025-01,2025-03,2,Current,0
L1057,2025-01,2025-04,3,Current,0
L1057,2025-01,2025-05,4,Current,0
L1057,2025-01,2025-06,5,Current,0
L1057,2025-01,2025-07,6,Current,0
L1057,2025-01,2025-08,7,Current,0
L1057,2025-01,2025-09,8,Current,0
L1057,2025-01,2025-10,9,Current,0
L1057,2025-01,2025-11,10,Current,0
L1057,2025-01,2025-12,11,Current,0
L1057,2025-01,2026-01,12,Current,0
L1057,2025-01,2026-02,13,Current,0
L1057,2025-01,2026-03,14,Current,0
L1057,2025-01,2026-04,15,Current,0
L1057,2025-01,2026-05,16,Current,0
L1057,2025-01,2026-06,17,Current,0
L1058,2025-01,2025-02,1,Current,0
L1058,2025-01,2025-03,2,Current,0
L1058,2025-01,2025-04,3,Current,0
L1058,2025-01,2025-05,4,Current,0
L1058,2025-01,2025-06,5,Current,0
L1058,2025-01,2025-07,6,Current,0
L1058,2025-01,2025-08,7,Current,0
L1058,2025-01,2025-09,8,Current,0
L1058,2025-01,2025-10,9,Current,0
L1058,2025-01,2025-11,10,Current,0
L1058,2025-01,2025-12,11,Current,0
L1058,2025-01,2026-01,12,Current,0
L1058,2025-01,2026-02,13,Current,0
L1058,2025-01,2026-03,14,Current,0
L1058,2025-01,2026-04,15,Current,0
L1058,2025-01,2026-05,16,Current,0
L1058,2025-01,2026-06,17,Current,0
L1059,2025-01,2025-02,1,Current,0
L1059,2025-01,2025-03,2,Current,0
L1059,2025-01,2025-04,3,Current,0
L1059,2025-01,2025-05,4,Current,0
L1059,2025-01,2025-06,5,Current,0
L1059,2025-01,2025-07,6,Current,0
L1059,2025-01,2025-08,7,Current,0
L1059,2025-01,2025-09,8,Current,0
L1059,2025-01,2025-10,9,Current,0
L1059,2025-01,2025-11,10,Current,0
L1059,2025-01,2025-12,11,Current,0
L1059,2025-01,2026-01,12,Current,0
L1059,2025-01,2026-02,13,Current,0
L1059,2025-01,2026-03,14,Current,0
L1059,2025-01,2026-04,15,30 DPD,0
L1059,2025-01,2026-05,16,30 DPD,0
L1059,2025-01,2026-06,17,60 DPD,1
L1060,2025-01,2025-02,1,Current,0
L1060,2025-01,2025-03,2,Current,0
L1060,2025-01,2025-04,3,Current,0
L1060,2025-01,2025-05,4,Current,0
L1060,2025-01,2025-06,5,Current,0
L1060,2025-01,2025-07,6,Current,0
L1060,2025-01,2025-08,7,Current,0
L1060,2025-01,2025-09,8,Current,0
L1060,2025-01,2025-10,9,Current,0
L1060,2025-01,2025-11,10,Current,0
L1060,2025-01,2025-12,11,Current,0
L1060,2025-01,2026-01,12,Current,0
L1060,2025-01,2026-02,13,Current,0
L1061,2025-01,2025-02,1,Current,0
L1061,2025-01,2025-03,2,Current,0
L1061,2025-01,2025-04,3,Current,0
L1061,2025-01,2025-05,4,Current,0
L1061,2025-01,2025-06,5,Current,0
L1061,2025-01,2025-07,6,Current,0
L1061,2025-01,2025-08,7,Current,0
L1061,2025-01,2025-09,8,Current,0
L1061,2025-01,2025-10,9,Current,0
L1061,2025-01,2025-11,10,Current,0
L1061,2025-01,2025-12,11,Current,0
L1061,2025-01,2026-01,12,Current,0
L1061,2025-01,2026-02,13,Current,0
L1061,2025-01,2026-03,14,Current,0
L1061,2025-01,2026-04,15,Current,0
L1061,2025-01,2026-05,16,Current,0
L1061,2025-01,2026-06,17,Current,0
L1062,2025-01,2025-02,1,Current,0
L1062,2025-01,2025-03,2,Current,0
L1062,2025-01,2025-04,3,Current,0
L1062,2025-01,2025-05,4,Current,0
L1062,2025-01,2025-06,5,Current,0
L1062,2025-01,2025-07,6,Current,0
L1062,2025-01,2025-08,7,Current,0
L1062,2025-01,2025-09,8,Current,0
L1062,2025-01,2025-10,9,Current,0
L1062,2025-01,2025-11,10,Current,0
L1062,2025-01,2025-12,11,Current,0
L1062,2025-01,2026-01,12,Current,0
L1062,2025-01,2026-02,13,Current,0
L1062,2025-01,2026-03,14,Current,0
L1062,2025-01,2026-04,15,Current,0
L1062,2025-01,2026-05,16,Current,0
L1062,2025-01,2026-06,17,Current,0
L1063,2025-01,2025-02,1,Current,0
L1063,2025-01,2025-03,2,Current,0
L1063,2025-01,2025-04,3,30 DPD,0
L1063,2025-01,2025-05,4,30 DPD,0
L1063,2025-01,2025-06,5,60 DPD,1
L1063,2025-01,2025-07,6,90 DPD,1
L1063,2025-01,2025-08,7,90 DPD,1
L1063,2025-01,2025-09,8,90 DPD,1
L1063,2025-01,2025-10,9,90 DPD,1
L1063,2025-01,2025-11,10,90 DPD,1
L1063,2025-01,2025-12,11,90 DPD,1
L1063,2025-01,2026-01,12,90 DPD,1
L1063,2025-01,2026-02,13,90 DPD,1
L1063,2025-01,2026-03,14,90 DPD,1
L1063,2025-01,2026-04,15,NPA,1
L1063,2025-01,2026-05,16,NPA,1
L1063,2025-01,2026-06,17,NPA,1
L1064,2025-01,2025-02,1,Current,0
L1064,2025-01,2025-03,2,Current,0
L1064,2025-01,2025-04,3,Current,0
L1064,2025-01,2025-05,4,Current,0
L1064,2025-01,2025-06,5,Current,0
L1064,2025-01,2025-07,6,Current,0
L1064,2025-01,2025-08,7,Current,0
L1064,2025-01,2025-09,8,Current,0
L1064,2025-01,2025-10,9,Current,0
L1064,2025-01,2025-11,10,Current,0
L1064,2025-01,2025-12,11,Current,0
L1064,2025-01,2026-01,12,Current,0
L1064,2025-01,2026-02,13,Current,0
L1064,2025-01,2026-03,14,Current,0
L1064,2025-01,2026-04,15,Current,0
L1064,2025-01,2026-05,16,Current,0
L1064,2025-01,2026-06,17,Current,0
L1065,2025-01,2025-02,1,Current,0
L1065,2025-01,2025-03,2,Current,0
L1065,2025-01,2025-04,3,Current,0
L1065,2025-01,2025-05,4,Current,0
L1065,2025-01,2025-06,5,Current,0
L1065,2025-01,2025-07,6,Current,0
L1065,2025-01,2025-08,7,Current,0
L1065,2025-01,2025-09,8,Current,0
L1065,2025-01,2025-10,9,Current,0
L1065,2025-01,2025-11,10,Current,0
L1065,2025-01,2025-12,11,Current,0
L1065,2025-01,2026-01,12,Current,0
L1065,2025-01,2026-02,13,Current,0
L1066,2025-01,2025-02,1,Current,0
L1066,2025-01,2025-03,2,Current,0
L1066,2025-01,2025-04,3,Current,0
L1066,2025-01,2025-05,4,Current,0
L1066,2025-01,2025-06,5,Current,0
L1066,2025-01,2025-07,6,Current,0
L1066,2025-01,2025-08,7,Current,0
L1066,2025-01,2025-09,8,Current,0
L1066,2025-01,2025-10,9,Current,0
L1066,2025-01,2025-11,10,Current,0
L1066,2025-01,2025-12,11,Current,0
L1066,2025-01,2026-01,12,Current,0
L1066,2025-01,2026-02,13,Current,0
L1066,2025-01,2026-03,14,Current,0
L1066,2025-01,2026-04,15,Current,0
L1066,2025-01,2026-05,16,Current,0
L1066,2025-01,2026-06,17,30 DPD,0
L1067,2025-01,2025-02,1,Current,0
L1067,2025-01,2025-03,2,Current,0
L1067,2025-01,2025-04,3,Current,0
L1067,2025-01,2025-05,4,Current,0
L1067,2025-01,2025-06,5,Current,0
L1067,2025-01,2025-07,6,Current,0
L1067,2025-01,2025-08,7,Current,0
L1067,2025-01,2025-09,8,Current,0
L1067,2025-01,2025-10,9,Current,0
L1067,2025-01,2025-11,10,Current,0
L1067,2025-01,2025-12,11,Current,0
L1067,2025-01,2026-01,12,Current,0
L1067,2025-01,2026-02,13,Current,0
L1068,2025-01,2025-02,1,30 DPD,0
L1068,2025-01,2025-03,2,30 DPD,0
L1068,2025-01,2025-04,3,Current,0
L1068,2025-01,2025-05,4,Current,0
L1068,2025-01,2025-06,5,30 DPD,0
L1068,2025-01,2025-07,6,60 DPD,1
L1068,2025-01,2025-08,7,Current,0
L1068,2025-01,2025-09,8,Current,0
L1068,2025-01,2025-10,9,Current,0
L1068,2025-01,2025-11,10,Current,0
L1068,2025-01,2025-12,11,Current,0
L1068,2025-01,2026-01,12,Current,0
L1068,2025-01,2026-02,13,Current,0
L1069,2025-01,2025-02,1,Current,0
L1069,2025-01,2025-03,2,Current,0
L1069,2025-01,2025-04,3,Current,0
L1069,2025-01,2025-05,4,Current,0
L1069,2025-01,2025-06,5,Current,0
L1069,2025-01,2025-07,6,Current,0
L1069,2025-01,2025-08,7,Current,0
L1069,2025-01,2025-09,8,Current,0
L1069,2025-01,2025-10,9,Current,0
L1069,2025-01,2025-11,10,Current,0
L1069,2025-01,2025-12,11,Current,0
L1069,2025-01,2026-01,12,Current,0
L1069,2025-01,2026-02,13,Current,0
L1069,2025-01,2026-03,14,Current,0
L1069,2025-01,2026-04,15,Current,0
L1069,2025-01,2026-05,16,Current,0
L1069,2025-01,2026-06,17,Current,0
L1070,2025-01,2025-02,1,Current,0
L1070,2025-01,2025-03,2,Current,0
L1070,2025-01,2025-04,3,Current,0
L1070,2025-01,2025-05,4,Current,0
L1070,2025-01,2025-06,5,Current,0
L1070,2025-01,2025-07,6,30 DPD,0
L1070,2025-01,2025-08,7,30 DPD,0
L1070,2025-01,2025-09,8,60 DPD,1
L1070,2025-01,2025-10,9,90 DPD,1
L1070,2025-01,2025-11,10,90 DPD,1
L1070,2025-01,2025-12,11,90 DPD,1
L1070,2025-01,2026-01,12,NPA,1
L1070,2025-01,2026-02,13,NPA,1
L1070,2025-01,2026-03,14,NPA,1
L1070,2025-01,2026-04,15,NPA,1
L1070,2025-01,2026-05,16,NPA,1
L1070,2025-01,2026-06,17,NPA,1
L1071,2025-01,2025-02,1,Current,0
L1071,2025-01,2025-03,2,30 DPD,0
L1071,2025-01,2025-04,3,Current,0
L1071,2025-01,2025-05,4,Current,0
L1071,2025-01,2025-06,5,Current,0
L1071,2025-01,2025-07,6,Current,0
L1071,2025-01,2025-08,7,Current,0
L1071,2025-01,2025-09,8,Current,0
L1071,2025-01,2025-10,9,Current,0
L1071,2025-01,2025-11,10,Current,0
L1071,2025-01,2025-12,11,Current,0
L1071,2025-01,2026-01,12,Current,0
L1071,2025-01,2026-02,13,Current,0
L1071,2025-01,2026-03,14,30 DPD,0
L1071,2025-01,2026-04,15,30 DPD,0
L1071,2025-01,2026-05,16,30 DPD,0
L1071,2025-01,2026-06,17,60 DPD,1
L1072,2025-01,2025-02,1,Current,0
L1072,2025-01,2025-03,2,Current,0
L1072,2025-01,2025-04,3,Current,0
L1072,2025-01,2025-05,4,Current,0
L1072,2025-01,2025-06,5,Current,0
L1072,2025-01,2025-07,6,Current,0
L1072,2025-01,2025-08,7,Current,0
L1072,2025-01,2025-09,8,Current,0
L1072,2025-01,2025-10,9,Current,0
L1072,2025-01,2025-11,10,Current,0
L1072,2025-01,2025-12,11,Current,0
L1072,2025-01,2026-01,12,Current,0
L1072,2025-01,2026-02,13,Current,0
L1073,2025-01,2025-02,1,Current,0
L1073,2025-01,2025-03,2,Current,0
L1073,2025-01,2025-04,3,Current,0
L1073,2025-01,2025-05,4,Current,0
L1073,2025-01,2025-06,5,Current,0
L1073,2025-01,2025-07,6,Current,0
L1073,2025-01,2025-08,7,Current,0
L1073,2025-01,2025-09,8,Current,0
L1073,2025-01,2025-10,9,30 DPD,0
L1073,2025-01,2025-11,10,30 DPD,0
L1073,2025-01,2025-12,11,60 DPD,1
L1073,2025-01,2026-01,12,60 DPD,1
L1073,2025-01,2026-02,13,60 DPD,1
L1074,2025-01,2025-02,1,Current,0
L1074,2025-01,2025-03,2,Current,0
L1074,2025-01,2025-04,3,Current,0
L1074,2025-01,2025-05,4,Current,0
L1074,2025-01,2025-06,5,Current,0
L1074,2025-01,2025-07,6,Current,0
L1074,2025-01,2025-08,7,Current,0
L1074,2025-01,2025-09,8,Current,0
L1074,2025-01,2025-10,9,Current,0
L1074,2025-01,2025-11,10,Current,0
L1074,2025-01,2025-12,11,Current,0
L1074,2025-01,2026-01,12,Current,0
L1074,2025-01,2026-02,13,Current,0
L1074,2025-01,2026-03,14,Current,0
L1074,2025-01,2026-04,15,Current,0
L1074,2025-01,2026-05,16,Current,0
L1074,2025-01,2026-06,17,Current,0
L1075,2025-01,2025-02,1,Current,0
L1075,2025-01,2025-03,2,Current,0
L1075,2025-01,2025-04,3,Current,0
L1075,2025-01,2025-05,4,Current,0
L1075,2025-01,2025-06,5,Current,0
L1075,2025-01,2025-07,6,Current,0
L1075,2025-01,2025-08,7,Current,0
L1075,2025-01,2025-09,8,Current,0
L1075,2025-01,2025-10,9,Current,0
L1075,2025-01,2025-11,10,Current,0
L1075,2025-01,2025-12,11,Current,0
L1075,2025-01,2026-01,12,Current,0
L1075,2025-01,2026-02,13,Current,0
L1075,2025-01,2026-03,14,Current,0
L1075,2025-01,2026-04,15,Current,0
L1075,2025-01,2026-05,16,Current,0
L1075,2025-01,2026-06,17,Current,0
L1076,2025-01,2025-02,1,Current,0
L1076,2025-01,2025-03,2,Current,0
L1076,2025-01,2025-04,3,Current,0
L1076,2025-01,2025-05,4,Current,0
L1076,2025-01,2025-06,5,Current,0
L1076,2025-01,2025-07,6,Current,0
L1076,2025-01,2025-08,7,Current,0
L1076,2025-01,2025-09,8,Current,0
L1076,2025-01,2025-10,9,30 DPD,0
L1076,2025-01,2025-11,10,Current,0
L1076,2025-01,2025-12,11,Current,0
L1076,2025-01,2026-01,12,Current,0
L1076,2025-01,2026-02,13,Current,0
L1076,2025-01,2026-03,14,Current,0
L1076,2025-01,2026-04,15,Current,0
L1076,2025-01,2026-05,16,Current,0
L1076,2025-01,2026-06,17,Current,0
L1077,2025-01,2025-02,1,Current,0
L1077,2025-01,2025-03,2,Current,0
L1077,2025-01,2025-04,3,Current,0
L1077,2025-01,2025-05,4,Current,0
L1077,2025-01,2025-06,5,Current,0
L1077,2025-01,2025-07,6,Current,0
L1077,2025-01,2025-08,7,Current,0
L1077,2025-01,2025-09,8,Current,0
L1077,2025-01,2025-10,9,Current,0
L1077,2025-01,2025-11,10,Current,0
L1077,2025-01,2025-12,11,Current,0
L1077,2025-01,2026-01,12,Current,0
L1077,2025-01,2026-02,13,Current,0
L1077,2025-01,2026-03,14,Current,0
L1077,2025-01,2026-04,15,Current,0
L1077,2025-01,2026-05,16,Current,0
L1077,2025-01,2026-06,17,Current,0
L1078,2025-01,2025-02,1,Current,0
L1078,2025-01,2025-03,2,Current,0
L1078,2025-01,2025-04,3,Current,0
L1078,2025-01,2025-05,4,Current,0
L1078,2025-01,2025-06,5,Current,0
L1078,2025-01,2025-07,6,Current,0
L1078,2025-01,2025-08,7,Current,0
L1078,2025-01,2025-09,8,Current,0
L1078,2025-01,2025-10,9,Current,0
L1078,2025-01,2025-11,10,Current,0
L1078,2025-01,2025-12,11,Current,0
L1078,2025-01,2026-01,12,Current,0
L1078,2025-01,2026-02,13,Current,0
L1078,2025-01,2026-03,14,Current,0
L1078,2025-01,2026-04,15,Current,0
L1078,2025-01,2026-05,16,Current,0
L1078,2025-01,2026-06,17,Current,0
L1079,2025-01,2025-02,1,Current,0
L1079,2025-01,2025-03,2,Current,0
L1079,2025-01,2025-04,3,Current,0
L1079,2025-01,2025-05,4,Current,0
L1079,2025-01,2025-06,5,Current,0
L1079,2025-01,2025-07,6,Current,0
L1079,2025-01,2025-08,7,Current,0
L1079,2025-01,2025-09,8,Current,0
L1079,2025-01,2025-10,9,Current,0
L1079,2025-01,2025-11,10,Current,0
L1079,2025-01,2025-12,11,Current,0
L1079,2025-01,2026-01,12,Current,0
L1079,2025-01,2026-02,13,Current,0
L1079,2025-01,2026-03,14,Current,0
L1079,2025-01,2026-04,15,Current,0
L1079,2025-01,2026-05,16,Current,0
L1079,2025-01,2026-06,17,Current,0
L1080,2025-01,2025-02,1,Current,0
L1080,2025-01,2025-03,2,Current,0
L1080,2025-01,2025-04,3,Current,0
L1080,2025-01,2025-05,4,Current,0
L1080,2025-01,2025-06,5,Current,0
L1080,2025-01,2025-07,6,Current,0
L1080,2025-01,2025-08,7,Current,0
L1080,2025-01,2025-09,8,Current,0
L1080,2025-01,2025-10,9,Current,0
L1080,2025-01,2025-11,10,Current,0
L1080,2025-01,2025-12,11,Current,0
L1080,2025-01,2026-01,12,Current,0
L1080,2025-01,2026-02,13,30 DPD,0
L1081,2025-01,2025-02,1,Current,0
L1081,2025-01,2025-03,2,Current,0
L1081,2025-01,2025-04,3,Current,0
L1081,2025-01,2025-05,4,Current,0
L1081,2025-01,2025-06,5,Current,0
L1081,2025-01,2025-07,6,Current,0
L1081,2025-01,2025-08,7,Current,0
L1081,2025-01,2025-09,8,Current,0
L1081,2025-01,2025-10,9,Current,0
L1081,2025-01,2025-11,10,Current,0
L1081,2025-01,2025-12,11,Current,0
L1081,2025-01,2026-01,12,Current,0
L1081,2025-01,2026-02,13,Current,0
L1081,2025-01,2026-03,14,Current,0
L1081,2025-01,2026-04,15,Current,0
L1081,2025-01,2026-05,16,Current,0
L1081,2025-01,2026-06,17,Current,0
L1082,2025-01,2025-02,1,Current,0
L1082,2025-01,2025-03,2,Current,0
L1082,2025-01,2025-04,3,Current,0
L1082,2025-01,2025-05,4,Current,0
L1082,2025-01,2025-06,5,Current,0
L1082,2025-01,2025-07,6,Current,0
L1082,2025-01,2025-08,7,Current,0
L1082,2025-01,2025-09,8,Current,0
L1082,2025-01,2025-10,9,Current,0
L1082,2025-01,2025-11,10,Current,0
L1082,2025-01,2025-12,11,Current,0
L1082,2025-01,2026-01,12,Current,0
L1082,2025-01,2026-02,13,Current,0
L1083,2025-01,2025-02,1,Current,0
L1083,2025-01,2025-03,2,Current,0
L1083,2025-01,2025-04,3,Current,0
L1083,2025-01,2025-05,4,Current,0
L1083,2025-01,2025-06,5,Current,0
L1083,2025-01,2025-07,6,Current,0
L1083,2025-01,2025-08,7,Current,0
L1083,2025-01,2025-09,8,Current,0
